,SerialNumber,DocType,DBYear,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
530,44801809,Editorial Material,2017,417579700037,Reply: Do Powerful Politicians Really Cause Corporate Downsizing?,,1,3,2,USA,Natl Bur Econ Res,,"Coval, Joshua",JOURNAL OF POLITICAL ECONOMY
531,45120147,Article,2018,424291500001,Retail Globalization and Household Welfare: Evidence from Mexico,10.1086/695476,1,3,3,USA,Univ Calif Berkeley,,"Gonzalez-Navarro, Marco",JOURNAL OF POLITICAL ECONOMY
532,45120147,Article,2018,424291500001,Retail Globalization and Household Welfare: Evidence from Mexico,10.1086/695476,1,3,3,USA,Natl Bur Econ Res,,"Atkin, David",JOURNAL OF POLITICAL ECONOMY
533,45120147,Article,2018,424291500001,Retail Globalization and Household Welfare: Evidence from Mexico,10.1086/695476,1,3,3,USA,MIT,,"Atkin, David",JOURNAL OF POLITICAL ECONOMY
534,45120147,Article,2018,424291500001,Retail Globalization and Household Welfare: Evidence from Mexico,10.1086/695476,1,3,3,USA,Natl Bur Econ Res,,"Faber, Benjamin",JOURNAL OF POLITICAL ECONOMY
535,45120147,Article,2018,424291500001,Retail Globalization and Household Welfare: Evidence from Mexico,10.1086/695476,1,3,3,USA,Univ Calif Berkeley,,"Faber, Benjamin",JOURNAL OF POLITICAL ECONOMY
536,45120148,Article,2018,424291500002,Monotone Stochastic Choice Models: The Case of Risk and Time Preferences,10.1086/695504,2,2,4,England,Univ Oxford,,"Ballester, Miguel A.",JOURNAL OF POLITICAL ECONOMY
537,45120148,Article,2018,424291500002,Monotone Stochastic Choice Models: The Case of Risk and Time Preferences,10.1086/695504,2,2,4,Spain,Barcelona Grad Sch Econ,,"Apesteguia, Jose",JOURNAL OF POLITICAL ECONOMY
538,45120148,Article,2018,424291500002,Monotone Stochastic Choice Models: The Case of Risk and Time Preferences,10.1086/695504,2,2,4,Spain,Catalan Inst Res & Adv Studies,,"Apesteguia, Jose",JOURNAL OF POLITICAL ECONOMY
539,45120148,Article,2018,424291500002,Monotone Stochastic Choice Models: The Case of Risk and Time Preferences,10.1086/695504,2,2,4,Spain,Univ Pompeu Fabra,,"Apesteguia, Jose",JOURNAL OF POLITICAL ECONOMY
540,45120149,Article,2018,424291500003,Get Rid of Unanimity Rule: The Superiority of Majority Rules with Veto Power,10.1086/695477,2,3,5,USA,Ctr Econ Policy Res,,"Llorente-Saguer, Aniol",JOURNAL OF POLITICAL ECONOMY
541,45120149,Article,2018,424291500003,Get Rid of Unanimity Rule: The Superiority of Majority Rules with Veto Power,10.1086/695477,2,3,5,England,Queen Mary Univ London,,"Llorente-Saguer, Aniol",JOURNAL OF POLITICAL ECONOMY
542,45120149,Article,2018,424291500003,Get Rid of Unanimity Rule: The Superiority of Majority Rules with Veto Power,10.1086/695477,2,3,5,USA,Ctr Econ Policy Res,,"Bouton, Laurent",JOURNAL OF POLITICAL ECONOMY
543,45120149,Article,2018,424291500003,Get Rid of Unanimity Rule: The Superiority of Majority Rules with Veto Power,10.1086/695477,2,3,5,USA,Georgetown Univ,,"Bouton, Laurent",JOURNAL OF POLITICAL ECONOMY
544,45120149,Article,2018,424291500003,Get Rid of Unanimity Rule: The Superiority of Majority Rules with Veto Power,10.1086/695477,2,3,5,USA,Natl Bur Econ Res,,"Bouton, Laurent",JOURNAL OF POLITICAL ECONOMY
545,45120149,Article,2018,424291500003,Get Rid of Unanimity Rule: The Superiority of Majority Rules with Veto Power,10.1086/695477,2,3,5,USA,Ctr Econ Policy Res,,"Malherbe, Frederic",JOURNAL OF POLITICAL ECONOMY
546,45120149,Article,2018,424291500003,Get Rid of Unanimity Rule: The Superiority of Majority Rules with Veto Power,10.1086/695477,2,3,5,England,London Business Sch,,"Malherbe, Frederic",JOURNAL OF POLITICAL ECONOMY
547,45120150,Article,2018,424291500004,The Gravity Equation in International Trade: An Explanation,10.1086/694292,1,1,1,France,Sci Po,,"Chaney, Thomas",JOURNAL OF POLITICAL ECONOMY
548,45120151,Article,2018,424291500005,Auctions versus Posted Prices in Online Markets,10.1086/695529,1,4,4,USA,Natl Bur Econ Res,,"Farronato, Chiara",JOURNAL OF POLITICAL ECONOMY
549,45120151,Article,2018,424291500005,Auctions versus Posted Prices in Online Markets,10.1086/695529,1,4,4,USA,Harvard Univ,,"Farronato, Chiara",JOURNAL OF POLITICAL ECONOMY
550,45120151,Article,2018,424291500005,Auctions versus Posted Prices in Online Markets,10.1086/695529,1,4,4,USA,Natl Bur Econ Res,,"Levin, Jonathan",JOURNAL OF POLITICAL ECONOMY
551,45120151,Article,2018,424291500005,Auctions versus Posted Prices in Online Markets,10.1086/695529,1,4,4,USA,Stanford Univ,,"Levin, Jonathan",JOURNAL OF POLITICAL ECONOMY
552,45120151,Article,2018,424291500005,Auctions versus Posted Prices in Online Markets,10.1086/695529,1,4,4,USA,Stanford Univ,,"Einav, Liran",JOURNAL OF POLITICAL ECONOMY
553,45120151,Article,2018,424291500005,Auctions versus Posted Prices in Online Markets,10.1086/695529,1,4,4,USA,Natl Bur Econ Res,,"Einav, Liran",JOURNAL OF POLITICAL ECONOMY
554,45120151,Article,2018,424291500005,Auctions versus Posted Prices in Online Markets,10.1086/695529,1,4,4,USA,Microsoft,,"Sundaresan, Neel",JOURNAL OF POLITICAL ECONOMY
555,45120152,Review,2018,424291500006,Public Insurance and Mortality: Evidence from Medicaid Implementation,10.1086/695528,1,1,1,USA,Vanderbilt Univ,221 Kirkland Hall,"Goodman-Bacon, Andrew",JOURNAL OF POLITICAL ECONOMY
556,45120153,Article,2018,424291500007,"Dynamic Natural Monopoly Regulation: Time Inconsistency, Moral Hazard, and Political Environments",10.1086/695474,1,2,2,USA,Cornell Univ,,"Lim, Claire S. H.",JOURNAL OF POLITICAL ECONOMY
557,45120153,Article,2018,424291500007,"Dynamic Natural Monopoly Regulation: Time Inconsistency, Moral Hazard, and Political Environments",10.1086/695474,1,2,2,USA,Stanford Univ,,"Yurukoglu, Ali",JOURNAL OF POLITICAL ECONOMY
558,45120154,Article,2018,424291500008,Firm Wage Differentials and Labor Market Sorting: Reconciling Theory and Evidence,10.1086/695505,1,1,1,Scotland,Univ Edinburgh,Edinburgh,"de Melo, Rafael Lopes",JOURNAL OF POLITICAL ECONOMY
559,45120155,Article,2018,424291500009,Collective Commitment,10.1086/694294,2,3,4,Spain,Univ Pompeu Fabra,,"Shelegia, Sandro",JOURNAL OF POLITICAL ECONOMY
560,45120155,Article,2018,424291500009,Collective Commitment,10.1086/694294,2,3,4,Spain,Barcelona Grad Sch Econ,,"Shelegia, Sandro",JOURNAL OF POLITICAL ECONOMY
561,45120155,Article,2018,424291500009,Collective Commitment,10.1086/694294,2,3,4,USA,Calif State Univ East Bay,,"Roessler, Christian",JOURNAL OF POLITICAL ECONOMY
562,45120155,Article,2018,424291500009,Collective Commitment,10.1086/694294,2,3,4,USA,Northwestern Univ,,"Strulovici, Bruno",JOURNAL OF POLITICAL ECONOMY
563,45120156,Article,2018,424291500010,Positive Spillovers and Free Riding in Advertising of Prescription Pharmaceuticals: The Case of Antidepressants,10.1086/695475,1,1,1,USA,Univ Chicago,,"Shapiro, Bradley T.",JOURNAL OF POLITICAL ECONOMY
564,45120157,Article,2018,424291500011,The Determinants of Racial Differences in Parenting Practices,10.1086/694205,1,1,1,USA,Univ Wisconsin,,"Thompson, Owen",JOURNAL OF POLITICAL ECONOMY
565,45451084,Article,2018,428791800001,Tangible Information and Citizen Empowerment: Identification Cards and Food Subsidy Programs in Indonesia,,1,5,5,USA,Int Food Policy Res Inst,,"Kyle, Jordan",JOURNAL OF POLITICAL ECONOMY
566,45451084,Article,2018,428791800001,Tangible Information and Citizen Empowerment: Identification Cards and Food Subsidy Programs in Indonesia,,1,5,5,USA,MIT,,"Banerjee, Abhijit",JOURNAL OF POLITICAL ECONOMY
567,45451084,Article,2018,428791800001,Tangible Information and Citizen Empowerment: Identification Cards and Food Subsidy Programs in Indonesia,,1,5,5,USA,SMERU Res Inst,,"Sumarto, Sudarno",JOURNAL OF POLITICAL ECONOMY
568,45451084,Article,2018,428791800001,Tangible Information and Citizen Empowerment: Identification Cards and Food Subsidy Programs in Indonesia,,1,5,5,USA,TNP2K,,"Sumarto, Sudarno",JOURNAL OF POLITICAL ECONOMY
569,45451084,Article,2018,428791800001,Tangible Information and Citizen Empowerment: Identification Cards and Food Subsidy Programs in Indonesia,,1,5,5,USA,Harvard Univ,,"Hanna, Rema",JOURNAL OF POLITICAL ECONOMY
570,45451084,Article,2018,428791800001,Tangible Information and Citizen Empowerment: Identification Cards and Food Subsidy Programs in Indonesia,,1,5,5,USA,MIT,,"Olken, Benjamin A.",JOURNAL OF POLITICAL ECONOMY
571,45451085,Article,2018,428791800002,Quality Predictability and the Welfare Benefits from New Products: Evidence from the Digitization of Recorded Music,,2,2,3,Spain,European Commiss,,"Aguiar, Luis",JOURNAL OF POLITICAL ECONOMY
572,45451085,Article,2018,428791800002,Quality Predictability and the Welfare Benefits from New Products: Evidence from the Digitization of Recorded Music,,2,2,3,USA,Natl Bur Econ Res,,"Waldfogel, Joel",JOURNAL OF POLITICAL ECONOMY
573,45451085,Article,2018,428791800002,Quality Predictability and the Welfare Benefits from New Products: Evidence from the Digitization of Recorded Music,,2,2,3,USA,Univ Minnesota,,"Waldfogel, Joel",JOURNAL OF POLITICAL ECONOMY
574,45451086,Article,2018,428791800003,How Much Do Idiosyncratic Bank Shocks Affect Investment? Evidence from Matched Bank-Firm Loan Data,,1,2,3,USA,Natl Bur Econ Res,,"Weinstein, David E.",JOURNAL OF POLITICAL ECONOMY
575,45451086,Article,2018,428791800003,How Much Do Idiosyncratic Bank Shocks Affect Investment? Evidence from Matched Bank-Firm Loan Data,,1,2,3,USA,Columbia Univ,,"Weinstein, David E.",JOURNAL OF POLITICAL ECONOMY
576,45451086,Article,2018,428791800003,How Much Do Idiosyncratic Bank Shocks Affect Investment? Evidence from Matched Bank-Firm Loan Data,,1,2,3,USA,Fed Reserve Bank New York,,"Amiti, Mary",JOURNAL OF POLITICAL ECONOMY
577,45451087,Article,2018,428791800004,Optimal Time-Consistent Macroprudential Policy,,1,2,4,USA,Natl Bur Econ Res,,"Mendoza, Enrique G.",JOURNAL OF POLITICAL ECONOMY
578,45451087,Article,2018,428791800004,Optimal Time-Consistent Macroprudential Policy,,1,2,4,USA,Univ Penn,,"Mendoza, Enrique G.",JOURNAL OF POLITICAL ECONOMY
579,45451087,Article,2018,428791800004,Optimal Time-Consistent Macroprudential Policy,,1,2,4,USA,Penn Inst Econ Res,,"Mendoza, Enrique G.",JOURNAL OF POLITICAL ECONOMY
580,45451087,Article,2018,428791800004,Optimal Time-Consistent Macroprudential Policy,,1,2,4,USA,Natl Bur Econ Res,,"Bianchi, Javier",JOURNAL OF POLITICAL ECONOMY
581,45451087,Article,2018,428791800004,Optimal Time-Consistent Macroprudential Policy,,1,2,4,USA,Fed Reserve Bank Minneapolis,,"Bianchi, Javier",JOURNAL OF POLITICAL ECONOMY
582,45451088,Article,2018,428791800005,The Impact of Consulting Services on Small and Medium Enterprises: Evidence from a Randomized Trial in Mexico,,2,3,8,USA,Northwestern Univ,,"Karlan, Dean",JOURNAL OF POLITICAL ECONOMY
583,45451088,Article,2018,428791800005,The Impact of Consulting Services on Small and Medium Enterprises: Evidence from a Randomized Trial in Mexico,,2,3,8,USA,Jameel Poverty Act Lab,,"Karlan, Dean",JOURNAL OF POLITICAL ECONOMY
584,45451088,Article,2018,428791800005,The Impact of Consulting Services on Small and Medium Enterprises: Evidence from a Randomized Trial in Mexico,,2,3,8,USA,Natl Bur Econ Res,,"Karlan, Dean",JOURNAL OF POLITICAL ECONOMY
585,45451088,Article,2018,428791800005,The Impact of Consulting Services on Small and Medium Enterprises: Evidence from a Randomized Trial in Mexico,,2,3,8,USA,Innovat Poverty Act,,"Karlan, Dean",JOURNAL OF POLITICAL ECONOMY
586,45451088,Article,2018,428791800005,The Impact of Consulting Services on Small and Medium Enterprises: Evidence from a Randomized Trial in Mexico,,2,3,8,USA,World Bank,1818 H St NW,"Bruhn, Miriam",JOURNAL OF POLITICAL ECONOMY
587,45451088,Article,2018,428791800005,The Impact of Consulting Services on Small and Medium Enterprises: Evidence from a Randomized Trial in Mexico,,2,3,8,Germany,Inst Study Lab IZA,,"Bruhn, Miriam",JOURNAL OF POLITICAL ECONOMY
588,45451088,Article,2018,428791800005,The Impact of Consulting Services on Small and Medium Enterprises: Evidence from a Randomized Trial in Mexico,,2,3,8,USA,Ideas42,,"Schoar, Antoinette",JOURNAL OF POLITICAL ECONOMY
589,45451088,Article,2018,428791800005,The Impact of Consulting Services on Small and Medium Enterprises: Evidence from a Randomized Trial in Mexico,,2,3,8,USA,MIT,,"Schoar, Antoinette",JOURNAL OF POLITICAL ECONOMY
590,45451088,Article,2018,428791800005,The Impact of Consulting Services on Small and Medium Enterprises: Evidence from a Randomized Trial in Mexico,,2,3,8,USA,Natl Bur Econ Res,,"Schoar, Antoinette",JOURNAL OF POLITICAL ECONOMY
591,45451089,Article,2018,428791800006,Can Words Get in the Way? The Effect of Deliberation in Collective Decision Making,,1,3,3,USA,CALTECH,,"Shum, Matthew",JOURNAL OF POLITICAL ECONOMY
592,45451089,Article,2018,428791800006,Can Words Get in the Way? The Effect of Deliberation in Collective Decision Making,,1,3,3,USA,Princeton Univ,,"Iaryczower, Matias",JOURNAL OF POLITICAL ECONOMY
593,45451089,Article,2018,428791800006,Can Words Get in the Way? The Effect of Deliberation in Collective Decision Making,,1,3,3,USA,Univ Wisconsin Madison,,"Shi, Xiaoxia",JOURNAL OF POLITICAL ECONOMY
594,45451090,Article,2018,428791800007,A Mechanism Design Approach to the Tiebout Hypothesis,,2,2,3,France,Paris Sch Econ,,"Jehiel, Philippe",JOURNAL OF POLITICAL ECONOMY
595,45451090,Article,2018,428791800007,A Mechanism Design Approach to the Tiebout Hypothesis,,2,2,3,England,UCL,,"Jehiel, Philippe",JOURNAL OF POLITICAL ECONOMY
596,45451090,Article,2018,428791800007,A Mechanism Design Approach to the Tiebout Hypothesis,,2,2,3,France,Ctr Int Rech Environm & Dev,,"Lamy, Laurent",JOURNAL OF POLITICAL ECONOMY
597,45451091,Article,2018,428791800008,Global Imbalances and Structural Change in the United States,,2,3,5,Canada,Univ Toronto,Toronto,"Steinberg, Joseph B.",JOURNAL OF POLITICAL ECONOMY
598,45451091,Article,2018,428791800008,Global Imbalances and Structural Change in the United States,,2,3,5,USA,Fed Reserve Bank Minneapolis,,"Kehoe, Timothy J.",JOURNAL OF POLITICAL ECONOMY
599,45451091,Article,2018,428791800008,Global Imbalances and Structural Change in the United States,,2,3,5,USA,Univ Minnesota,,"Kehoe, Timothy J.",JOURNAL OF POLITICAL ECONOMY
600,45451091,Article,2018,428791800008,Global Imbalances and Structural Change in the United States,,2,3,5,USA,Natl Bur Econ Res,,"Kehoe, Timothy J.",JOURNAL OF POLITICAL ECONOMY
601,45451091,Article,2018,428791800008,Global Imbalances and Structural Change in the United States,,2,3,5,USA,Penn State Univ,,"Ruhl, Kim J.",JOURNAL OF POLITICAL ECONOMY
602,45451092,Article,2018,428791800009,Life Cycle Wage Growth across Countries,,2,5,6,USA,Fed Reserve Bank Minneapolis,,"Schoellman, Todd",JOURNAL OF POLITICAL ECONOMY
603,45451092,Article,2018,428791800009,Life Cycle Wage Growth across Countries,,2,5,6,USA,Natl Bur Econ Res,,"Moll, Benjamin",JOURNAL OF POLITICAL ECONOMY
604,45451092,Article,2018,428791800009,Life Cycle Wage Growth across Countries,,2,5,6,USA,Univ Calif San Diego,,"Porzio, Tommaso",JOURNAL OF POLITICAL ECONOMY
605,45451092,Article,2018,428791800009,Life Cycle Wage Growth across Countries,,2,5,6,England,Ctr Econ Policy Res,,"Porzio, Tommaso",JOURNAL OF POLITICAL ECONOMY
606,45451092,Article,2018,428791800009,Life Cycle Wage Growth across Countries,,2,5,6,England,Ctr Econ Policy Res,,"Qian, Nancy",JOURNAL OF POLITICAL ECONOMY
607,45451092,Article,2018,428791800009,Life Cycle Wage Growth across Countries,,2,5,6,USA,Bur Res Econ Anal Dev,,"Qian, Nancy",JOURNAL OF POLITICAL ECONOMY
608,45451092,Article,2018,428791800009,Life Cycle Wage Growth across Countries,,2,5,6,USA,Natl Bur Econ Res,,"Qian, Nancy",JOURNAL OF POLITICAL ECONOMY
609,45451092,Article,2018,428791800009,Life Cycle Wage Growth across Countries,,2,5,6,USA,Northwestern Univ,,"Qian, Nancy",JOURNAL OF POLITICAL ECONOMY
610,45451092,Article,2018,428791800009,Life Cycle Wage Growth across Countries,,2,5,6,USA,Univ Calif San Diego,,"Lagakos, David",JOURNAL OF POLITICAL ECONOMY
611,45451092,Article,2018,428791800009,Life Cycle Wage Growth across Countries,,2,5,6,USA,Natl Bur Econ Res,,"Lagakos, David",JOURNAL OF POLITICAL ECONOMY
612,45451093,Article,2018,428791800010,Government Spending Multipliers in Good Times and in Bad: Evidence from US Historical Data,,1,2,3,USA,Texas A&M Univ,,"Zubairy, Sarah",JOURNAL OF POLITICAL ECONOMY
613,45451093,Article,2018,428791800010,Government Spending Multipliers in Good Times and in Bad: Evidence from US Historical Data,,1,2,3,USA,Natl Bur Econ Res,,"Ramey, Valerie A.",JOURNAL OF POLITICAL ECONOMY
614,45451093,Article,2018,428791800010,Government Spending Multipliers in Good Times and in Bad: Evidence from US Historical Data,,1,2,3,USA,Univ Calif San Diego,,"Ramey, Valerie A.",JOURNAL OF POLITICAL ECONOMY
615,46269665,Article,2018,433046000001,The Geography of Development,10.1086/697084,2,3,3,Spain,Ctr Recerca Econ Int,,"Krisztian Nagy, David",JOURNAL OF POLITICAL ECONOMY
616,46269665,Article,2018,433046000001,The Geography of Development,10.1086/697084,2,3,3,USA,Princeton Univ,,"Rossi-Hansberg, Esteban",JOURNAL OF POLITICAL ECONOMY
617,46269665,Article,2018,433046000001,The Geography of Development,10.1086/697084,2,3,3,USA,Southern Methodist Univ,,"Desmet, Klaus",JOURNAL OF POLITICAL ECONOMY
618,46269666,Article,2018,433046000002,Hotelling under Pressure,10.1086/697203,1,3,5,USA,NBER,,"Kellogg, Ryan",JOURNAL OF POLITICAL ECONOMY
619,46269666,Article,2018,433046000002,Hotelling under Pressure,10.1086/697203,1,3,5,USA,Univ Chicago,,"Kellogg, Ryan",JOURNAL OF POLITICAL ECONOMY
620,46269666,Article,2018,433046000002,Hotelling under Pressure,10.1086/697203,1,3,5,USA,Michigan State Univ,,"Anderson, Soren T.",JOURNAL OF POLITICAL ECONOMY
621,46269666,Article,2018,433046000002,Hotelling under Pressure,10.1086/697203,1,3,5,USA,NBER,,"Anderson, Soren T.",JOURNAL OF POLITICAL ECONOMY
622,46269666,Article,2018,433046000002,Hotelling under Pressure,10.1086/697203,1,3,5,USA,Resources Future Inc,,"Salant, Stephen W.",JOURNAL OF POLITICAL ECONOMY
623,46269666,Article,2018,433046000002,Hotelling under Pressure,10.1086/697203,1,3,5,USA,Univ Maryland,,"Salant, Stephen W.",JOURNAL OF POLITICAL ECONOMY
624,46269667,Article,2018,433046000003,Measuring the Bias of Technological Change,10.1086/697204,1,2,2,USA,Univ Penn,,"Doraszelski, Ulrich",JOURNAL OF POLITICAL ECONOMY
625,46269667,Article,2018,433046000003,Measuring the Bias of Technological Change,10.1086/697204,1,2,2,USA,Boston Univ,,"Jaumandreu, Jordi",JOURNAL OF POLITICAL ECONOMY
626,46269668,Article,2018,433046000004,Attack When the World Is Not Watching? US News and the Israeli-Palestinian Conflict,10.1086/697202,3,2,3,England,Ctr Econ Policy Res,,"Zhuravskaya, Ekaterina",JOURNAL OF POLITICAL ECONOMY
627,46269668,Article,2018,433046000004,Attack When the World Is Not Watching? US News and the Israeli-Palestinian Conflict,10.1086/697202,3,2,3,France,Paris Sch Econ EHESS,,"Zhuravskaya, Ekaterina",JOURNAL OF POLITICAL ECONOMY
628,46269668,Article,2018,433046000004,Attack When the World Is Not Watching? US News and the Israeli-Palestinian Conflict,10.1086/697202,3,2,3,Spain,Univ Pompeu Fabra,Barcelona Grad Sch Econ,"Durante, Ruben",JOURNAL OF POLITICAL ECONOMY
629,46269668,Article,2018,433046000004,Attack When the World Is Not Watching? US News and the Israeli-Palestinian Conflict,10.1086/697202,3,2,3,England,Ctr Econ Policy Res,,"Durante, Ruben",JOURNAL OF POLITICAL ECONOMY
630,46269669,Article,2018,433046000005,Social Ties and Favoritism in Chinese Science,10.1086/697086,3,4,6,Australia,Macquarie Univ,N Ryde,"Shi, Jing",JOURNAL OF POLITICAL ECONOMY
631,46269669,Article,2018,433046000005,Social Ties and Favoritism in Chinese Science,10.1086/697086,3,4,6,Peoples R China,Jiangxi Univ Finance & Econ,Nanchang,"Shi, Jing",JOURNAL OF POLITICAL ECONOMY
632,46269669,Article,2018,433046000005,Social Ties and Favoritism in Chinese Science,10.1086/697086,3,4,6,Peoples R China,Renmin Univ China,,"Xu, Rong",JOURNAL OF POLITICAL ECONOMY
633,46269669,Article,2018,433046000005,Social Ties and Favoritism in Chinese Science,10.1086/697086,3,4,6,Peoples R China,China Financial Policy Ctr,,"Xu, Rong",JOURNAL OF POLITICAL ECONOMY
634,46269669,Article,2018,433046000005,Social Ties and Favoritism in Chinese Science,10.1086/697086,3,4,6,USA,Boston Univ,,"Fisman, Raymond",JOURNAL OF POLITICAL ECONOMY
635,46269669,Article,2018,433046000005,Social Ties and Favoritism in Chinese Science,10.1086/697086,3,4,6,USA,Univ Southern Calif,,"Wang, Yongxiang",JOURNAL OF POLITICAL ECONOMY
636,46269670,Article,2018,433046000006,House Price Momentum and Strategic Complementarity,10.1086/697207,1,1,1,USA,Boston Univ,,"Guren, Adam M.",JOURNAL OF POLITICAL ECONOMY
637,46269671,Article,2018,433046000007,Post-Schooling Human Capital Investments and the Life Cycle of Earnings,10.1086/697206,1,3,4,France,INSEE CREST,,"Roux, Sebastien",JOURNAL OF POLITICAL ECONOMY
638,46269671,Article,2018,433046000007,Post-Schooling Human Capital Investments and the Life Cycle of Earnings,10.1086/697206,1,3,4,France,INED,,"Roux, Sebastien",JOURNAL OF POLITICAL ECONOMY
639,46269671,Article,2018,433046000007,Post-Schooling Human Capital Investments and the Life Cycle of Earnings,10.1086/697206,1,3,4,France,Banque France,,"Roux, Sebastien",JOURNAL OF POLITICAL ECONOMY
640,46269671,Article,2018,433046000007,Post-Schooling Human Capital Investments and the Life Cycle of Earnings,10.1086/697206,1,3,4,France,Toulouse Sch Econ,,"Magnac, Thierry",JOURNAL OF POLITICAL ECONOMY
641,46269671,Article,2018,433046000007,Post-Schooling Human Capital Investments and the Life Cycle of Earnings,10.1086/697206,1,3,4,France,Toulouse Sch Econ,,"Pistolesi, Nicolas",JOURNAL OF POLITICAL ECONOMY
642,46269672,Article,2018,433046000008,Intermediation and Resale in Networks,10.1086/697205,1,1,1,USA,Stanford Univ,,"Manea, Mihai",JOURNAL OF POLITICAL ECONOMY
643,46269673,Article,2018,433046000009,Cooperation in WTO's Tariff Waters?,10.1086/697085,3,3,5,Switzerland,UN Conf Trade & Dev,,"Nicita, Alessandro",JOURNAL OF POLITICAL ECONOMY
644,46269673,Article,2018,433046000009,Cooperation in WTO's Tariff Waters?,10.1086/697085,3,3,5,USA,Kansas State Univ,,"Silva, Peri",JOURNAL OF POLITICAL ECONOMY
645,46269673,Article,2018,433046000009,Cooperation in WTO's Tariff Waters?,10.1086/697085,3,3,5,Italy,Ctr Studi Luca dAgliano,,"Silva, Peri",JOURNAL OF POLITICAL ECONOMY
646,46269673,Article,2018,433046000009,Cooperation in WTO's Tariff Waters?,10.1086/697085,3,3,5,Switzerland,Univ Geneva,FERDI,"Olarreaga, Marcelo",JOURNAL OF POLITICAL ECONOMY
647,46269673,Article,2018,433046000009,Cooperation in WTO's Tariff Waters?,10.1086/697085,3,3,5,Switzerland,Univ Geneva,Ctr Econ Policy Res,"Olarreaga, Marcelo",JOURNAL OF POLITICAL ECONOMY
648,46809852,Article,2018,440681600001,Unobserved Heterogeneity in Matching Games,10.1086/697740,1,3,4,USA,Rice Univ,,"Fox, Jeremy T.",JOURNAL OF POLITICAL ECONOMY
649,46809852,Article,2018,440681600001,Unobserved Heterogeneity in Matching Games,10.1086/697740,1,3,4,USA,Natl Bur Econ Res,,"Fox, Jeremy T.",JOURNAL OF POLITICAL ECONOMY
650,46809852,Article,2018,440681600001,Unobserved Heterogeneity in Matching Games,10.1086/697740,1,3,4,USA,Univ Penn,,"Hsu, David H.",JOURNAL OF POLITICAL ECONOMY
651,46809852,Article,2018,440681600001,Unobserved Heterogeneity in Matching Games,10.1086/697740,1,3,4,USA,Univ Rochester,,"Yang, Chenyu",JOURNAL OF POLITICAL ECONOMY
652,46809853,Article,2018,440681600002,Growth through Heterogeneous Innovations,10.1086/697901,1,2,4,USA,Ctr Econ Policy Res,,"Akcigit, Ufuk",JOURNAL OF POLITICAL ECONOMY
653,46809853,Article,2018,440681600002,Growth through Heterogeneous Innovations,10.1086/697901,1,2,4,USA,Univ Chicago,Natl Bur Econ Res,"Akcigit, Ufuk",JOURNAL OF POLITICAL ECONOMY
654,46809853,Article,2018,440681600002,Growth through Heterogeneous Innovations,10.1086/697901,1,2,4,USA,Natl Bur Econ Res,,"Kerr, William R.",JOURNAL OF POLITICAL ECONOMY
655,46809853,Article,2018,440681600002,Growth through Heterogeneous Innovations,10.1086/697901,1,2,4,USA,Harvard Univ,,"Kerr, William R.",JOURNAL OF POLITICAL ECONOMY
656,46809854,Article,2018,440681600003,Multiproduct Pricing Made Simple,10.1086/697902,1,2,2,England,Univ Oxford,,"Armstrong, Mark",JOURNAL OF POLITICAL ECONOMY
657,46809854,Article,2018,440681600003,Multiproduct Pricing Made Simple,10.1086/697902,1,2,2,England,All Souls Coll,,"Armstrong, Mark",JOURNAL OF POLITICAL ECONOMY
658,46809854,Article,2018,440681600003,Multiproduct Pricing Made Simple,10.1086/697902,1,2,2,England,Univ Oxford,,"Vickers, John",JOURNAL OF POLITICAL ECONOMY
659,46809854,Article,2018,440681600003,Multiproduct Pricing Made Simple,10.1086/697902,1,2,2,England,All Souls Coll,,"Vickers, John",JOURNAL OF POLITICAL ECONOMY
660,46809855,Article,2018,440681600004,Incentives in Experiments: A Theoretical Analysis,10.1086/698136,1,3,2,USA,Ohio State Univ,,"Azrieli, Yaron",JOURNAL OF POLITICAL ECONOMY
661,46809855,Article,2018,440681600004,Incentives in Experiments: A Theoretical Analysis,10.1086/698136,1,3,2,USA,Ohio State Univ,,"Healy, Paul J.",JOURNAL OF POLITICAL ECONOMY
662,46809855,Article,2018,440681600004,Incentives in Experiments: A Theoretical Analysis,10.1086/698136,1,3,2,USA,Georgetown Univ,,"Chambers, Christopher P.",JOURNAL OF POLITICAL ECONOMY
663,46809856,Article,2018,440681600005,Debt and the Response to Household Income Shocks: Validation and Application of Linked Financial Account Data,10.1086/698106,1,1,1,USA,Northwestern Univ,,"Baker, Scott R.",JOURNAL OF POLITICAL ECONOMY
664,46809857,Article,2018,440681600006,Parametric Recoverability of Preferences,10.1086/697741,2,3,3,Canada,Univ Toronto,Toronto,"Halevy, Yoram",JOURNAL OF POLITICAL ECONOMY
665,46809857,Article,2018,440681600006,Parametric Recoverability of Preferences,10.1086/697741,2,3,3,Canada,Langara Coll,Vancouver,"Zrill, Lanny",JOURNAL OF POLITICAL ECONOMY
666,46809857,Article,2018,440681600006,Parametric Recoverability of Preferences,10.1086/697741,2,3,3,Israel,Tel Aviv Univ,,"Persitz, Dotan",JOURNAL OF POLITICAL ECONOMY
