,SerialNumber,DocType,DBYear,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
473,44957812,Article,2018,419576600004,Reconciling Hayek's and Keynes' Views of Recessions,10.1093/restud/rdx008,3,3,6,USA,NBER,,"Beaudry, Paul",REVIEW OF ECONOMIC STUDIES
474,44957812,Article,2018,419576600004,Reconciling Hayek's and Keynes' Views of Recessions,10.1093/restud/rdx008,3,3,6,Canada,Univ British Columbia,Vancouver,"Beaudry, Paul",REVIEW OF ECONOMIC STUDIES
475,44957813,Article,2018,419576600005,Housing Market Responses to Transaction Taxes: Evidence From Notches and Stimulus in the UK,10.1093/restud/rdx032,1,2,2,USA,Columbia Univ,,"Best, Michael Carlos",REVIEW OF ECONOMIC STUDIES
476,44957813,Article,2018,419576600005,Housing Market Responses to Transaction Taxes: Evidence From Notches and Stimulus in the UK,10.1093/restud/rdx032,1,2,2,USA,Princeton Univ,,"Kleven, Henrik Jacobsen",REVIEW OF ECONOMIC STUDIES
477,44957814,Article,2018,419576600006,Commitment Contracts,10.1093/restud/rdx041,1,2,1,USA,Univ Washington,,"Bond, Philip",REVIEW OF ECONOMIC STUDIES
478,44957815,Article,2018,419576600007,The Safety Trap,10.1093/restud/rdx013,1,2,3,USA,NBER,,"Farhi, Emmanuel",REVIEW OF ECONOMIC STUDIES
479,44957815,Article,2018,419576600007,The Safety Trap,10.1093/restud/rdx013,1,2,3,USA,Harvard Univ,,"Farhi, Emmanuel",REVIEW OF ECONOMIC STUDIES
480,44957815,Article,2018,419576600007,The Safety Trap,10.1093/restud/rdx013,1,2,3,USA,MIT,,"Caballero, Ricardo J.",REVIEW OF ECONOMIC STUDIES
481,44957815,Article,2018,419576600007,The Safety Trap,10.1093/restud/rdx013,1,2,3,USA,NBER,,"Caballero, Ricardo J.",REVIEW OF ECONOMIC STUDIES
482,44957816,Article,2018,419576600008,Adverse Selection and Liquidity Distortion,10.1093/restud/rdx015,1,1,1,USA,Univ Wisconsin Madison,,"Chang, Briana",REVIEW OF ECONOMIC STUDIES
483,44957817,Article,2018,419576600009,Two-Sided Learning and the Ratchet Principle,10.1093/restud/rdx019,1,1,1,USA,MIT,Sloan Sch Management,"Cisternas, Gonzalo",REVIEW OF ECONOMIC STUDIES
484,44957818,Article,2018,419576600010,Pecuniary Externalities in Economies with Financial Frictions,10.1093/restud/rdx010,1,2,3,USA,Johns Hopkins Univ,,"Korinek, Anton",REVIEW OF ECONOMIC STUDIES
485,44957818,Article,2018,419576600010,Pecuniary Externalities in Economies with Financial Frictions,10.1093/restud/rdx010,1,2,3,USA,NBER,,"Korinek, Anton",REVIEW OF ECONOMIC STUDIES
486,44957818,Article,2018,419576600010,Pecuniary Externalities in Economies with Financial Frictions,10.1093/restud/rdx010,1,2,3,USA,NYU,,"Davila, Eduardo",REVIEW OF ECONOMIC STUDIES
487,44957819,Article,2018,419576600011,The Effects of Banning Advertising in Junk Food Markets,10.1093/restud/rdx025,2,3,3,France,Univ Toulouse Capitole,Toulouse Sch Econ,"Dubois, Pierre",REVIEW OF ECONOMIC STUDIES
488,44957819,Article,2018,419576600011,The Effects of Banning Advertising in Junk Food Markets,10.1093/restud/rdx025,2,3,3,England,Inst Fiscal Studies,,"Griffith, Rachel",REVIEW OF ECONOMIC STUDIES
489,44957819,Article,2018,419576600011,The Effects of Banning Advertising in Junk Food Markets,10.1093/restud/rdx025,2,3,3,England,Univ Manchester,Manchester,"Griffith, Rachel",REVIEW OF ECONOMIC STUDIES
490,44957820,Article,2018,419576600012,"Portfolio Choices, Firm Shocks, and Uninsurable Wage Risk",10.1093/restud/rdx023,4,3,9,USA,Stanford Univ,,"Pistaferri, Luigi",REVIEW OF ECONOMIC STUDIES
491,44957820,Article,2018,419576600012,"Portfolio Choices, Firm Shocks, and Uninsurable Wage Risk",10.1093/restud/rdx023,4,3,9,USA,CEPR,,"Pistaferri, Luigi",REVIEW OF ECONOMIC STUDIES
492,44957820,Article,2018,419576600012,"Portfolio Choices, Firm Shocks, and Uninsurable Wage Risk",10.1093/restud/rdx023,4,3,9,USA,Stanford Univ,NBER,"Pistaferri, Luigi",REVIEW OF ECONOMIC STUDIES
493,44957820,Article,2018,419576600012,"Portfolio Choices, Firm Shocks, and Uninsurable Wage Risk",10.1093/restud/rdx023,4,3,9,USA,NBER,,"Pistaferri, Luigi",REVIEW OF ECONOMIC STUDIES
494,44957820,Article,2018,419576600012,"Portfolio Choices, Firm Shocks, and Uninsurable Wage Risk",10.1093/restud/rdx023,4,3,9,USA,SIEPR,,"Pistaferri, Luigi",REVIEW OF ECONOMIC STUDIES
495,44957820,Article,2018,419576600012,"Portfolio Choices, Firm Shocks, and Uninsurable Wage Risk",10.1093/restud/rdx023,4,3,9,*,EIEF,,"Guiso, Luigi",REVIEW OF ECONOMIC STUDIES
496,44957820,Article,2018,419576600012,"Portfolio Choices, Firm Shocks, and Uninsurable Wage Risk",10.1093/restud/rdx023,4,3,9,Italy,EIEF,,"Guiso, Luigi",REVIEW OF ECONOMIC STUDIES
497,44957820,Article,2018,419576600012,"Portfolio Choices, Firm Shocks, and Uninsurable Wage Risk",10.1093/restud/rdx023,4,3,9,Norway,Stat Norway,,"Fagereng, Andreas",REVIEW OF ECONOMIC STUDIES
498,44957820,Article,2018,419576600012,"Portfolio Choices, Firm Shocks, and Uninsurable Wage Risk",10.1093/restud/rdx023,4,3,9,Norway,Stat Norway,,"Fagereng, Andreas",REVIEW OF ECONOMIC STUDIES
499,44957821,Article,2018,419576600013,International Arbitrage and the Extensive Margin of Trade between Rich and Poor Countries,10.1093/restud/rdx016,3,3,6,Switzerland,Univ St Gallen,,"Foellmi, Reto",REVIEW OF ECONOMIC STUDIES
500,44957821,Article,2018,419576600013,International Arbitrage and the Extensive Margin of Trade between Rich and Poor Countries,10.1093/restud/rdx016,3,3,6,USA,CEPR,,"Foellmi, Reto",REVIEW OF ECONOMIC STUDIES
501,44957821,Article,2018,419576600013,International Arbitrage and the Extensive Margin of Trade between Rich and Poor Countries,10.1093/restud/rdx016,3,3,6,Germany,CESifo,,"Josef, Zweimuller",REVIEW OF ECONOMIC STUDIES
502,44957821,Article,2018,419576600013,International Arbitrage and the Extensive Margin of Trade between Rich and Poor Countries,10.1093/restud/rdx016,3,3,6,Germany,IZA,,"Josef, Zweimuller",REVIEW OF ECONOMIC STUDIES
503,44957821,Article,2018,419576600013,International Arbitrage and the Extensive Margin of Trade between Rich and Poor Countries,10.1093/restud/rdx016,3,3,6,Switzerland,Univ Zurich,,"Josef, Zweimuller",REVIEW OF ECONOMIC STUDIES
504,44957821,Article,2018,419576600013,International Arbitrage and the Extensive Margin of Trade between Rich and Poor Countries,10.1093/restud/rdx016,3,3,6,USA,CEPR,,"Josef, Zweimuller",REVIEW OF ECONOMIC STUDIES
505,44957821,Article,2018,419576600013,International Arbitrage and the Extensive Margin of Trade between Rich and Poor Countries,10.1093/restud/rdx016,3,3,6,Switzerland,Univ Zurich,,"Hepenstrick, Christian",REVIEW OF ECONOMIC STUDIES
506,44957821,Article,2018,419576600013,International Arbitrage and the Extensive Margin of Trade between Rich and Poor Countries,10.1093/restud/rdx016,3,3,6,Switzerland,Swiss Natl Bank,,"Hepenstrick, Christian",REVIEW OF ECONOMIC STUDIES
507,44957822,Article,2018,419576600014,Differential Taxation and Occupational Choice,10.1093/restud/rdx022,2,3,2,France,Univ Toulouse Capitole,CNRS,"Lozachmeur, Jean-Marie",REVIEW OF ECONOMIC STUDIES
508,44957822,Article,2018,419576600014,Differential Taxation and Occupational Choice,10.1093/restud/rdx022,2,3,2,France,Univ Toulouse Capitole,CNRS,"Gomes, Renato",REVIEW OF ECONOMIC STUDIES
509,44957822,Article,2018,419576600014,Differential Taxation and Occupational Choice,10.1093/restud/rdx022,2,3,2,USA,Northwestern Univ,,"Pavan, Alessandro",REVIEW OF ECONOMIC STUDIES
510,44957823,Article,2018,419576600015,Signaling Private Choices,10.1093/restud/rdx012,2,2,2,Singapore,Natl Univ Singapore,Dept Econ,"Wright, Julian",REVIEW OF ECONOMIC STUDIES
511,44957823,Article,2018,419576600015,Signaling Private Choices,10.1093/restud/rdx012,2,2,2,South Korea,KAIST Coll Business,,"In, Younghwan",REVIEW OF ECONOMIC STUDIES
512,44957824,Article,2018,419576600016,Distributional Comparative Statics,10.1093/restud/rdx021,1,1,1,England,Univ Leicester,Leicester,"Jensen, Martin Kaae",REVIEW OF ECONOMIC STUDIES
513,44957825,Article,2018,419576600017,Smooth Trading with Overconfidence and Market Power,10.1093/restud/rdx017,2,3,2,USA,Univ Maryland,,"Wang, Yajun",REVIEW OF ECONOMIC STUDIES
514,44957825,Article,2018,419576600017,Smooth Trading with Overconfidence and Market Power,10.1093/restud/rdx017,2,3,2,USA,Univ Maryland,,"Kyle, Albert S.",REVIEW OF ECONOMIC STUDIES
515,44957825,Article,2018,419576600017,Smooth Trading with Overconfidence and Market Power,10.1093/restud/rdx017,2,3,2,Russia,New Econ Sch,,"Obizhaeva, Anna A.",REVIEW OF ECONOMIC STUDIES
516,44957826,Article,2018,419576600018,"Natural Amenities, Neighbourhood Dynamics, and Persistence in the Spatial Distribution of Income",10.1093/restud/rdx018,2,2,2,Canada,Univ British Columbia,Sauder Sch Business,"Lee, Sanghoon",REVIEW OF ECONOMIC STUDIES
517,44957826,Article,2018,419576600018,"Natural Amenities, Neighbourhood Dynamics, and Persistence in the Spatial Distribution of Income",10.1093/restud/rdx018,2,2,2,USA,Fed Reserve Bank Philadelphia,Res Dept,"Lin, Jeffrey",REVIEW OF ECONOMIC STUDIES
518,45465028,Article,2018,428940700001,Dutch Disease or Agglomeration? The Local Economic Effects of Natural Resource Booms in Modern America,10.1093/restud/rdx042,1,2,3,USA,Yale Dept Econ,,"Keniston, Daniel",REVIEW OF ECONOMIC STUDIES
519,45465028,Article,2018,428940700001,Dutch Disease or Agglomeration? The Local Economic Effects of Natural Resource Booms in Modern America,10.1093/restud/rdx042,1,2,3,USA,NBER,,"Keniston, Daniel",REVIEW OF ECONOMIC STUDIES
520,45465028,Article,2018,428940700001,Dutch Disease or Agglomeration? The Local Economic Effects of Natural Resource Booms in Modern America,10.1093/restud/rdx042,1,2,3,USA,NBER,,"Allcott, Hunt",REVIEW OF ECONOMIC STUDIES
521,45465028,Article,2018,428940700001,Dutch Disease or Agglomeration? The Local Economic Effects of Natural Resource Booms in Modern America,10.1093/restud/rdx042,1,2,3,USA,NYU,Dept Econ,"Allcott, Hunt",REVIEW OF ECONOMIC STUDIES
522,45465029,Article,2018,428940700002,A Simple Adjustment for Bandwidth Snooping,10.1093/restud/rdx051,1,2,2,USA,Princeton Univ,,"Kolesar, Michal",REVIEW OF ECONOMIC STUDIES
523,45465029,Article,2018,428940700002,A Simple Adjustment for Bandwidth Snooping,10.1093/restud/rdx051,1,2,2,USA,Yale Univ,,"Armstrong, Timothy B.",REVIEW OF ECONOMIC STUDIES
524,45465030,Article,2018,428940700003,"Evaluating Long-Term-Care Policy Options, Taking the Family Seriously",10.1093/restud/rdx036,2,2,3,Spain,Univ Carlos III Madrid,,"Kredler, Matthias",REVIEW OF ECONOMIC STUDIES
525,45465030,Article,2018,428940700003,"Evaluating Long-Term-Care Policy Options, Taking the Family Seriously",10.1093/restud/rdx036,2,2,3,Canada,CIREQ,Montreal,"Barczyk, Daniel",REVIEW OF ECONOMIC STUDIES
526,45465030,Article,2018,428940700003,"Evaluating Long-Term-Care Policy Options, Taking the Family Seriously",10.1093/restud/rdx036,2,2,3,Canada,McGill Univ,Montreal,"Barczyk, Daniel",REVIEW OF ECONOMIC STUDIES
527,45465031,Article,2018,428940700004,"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",10.1093/restud/rdx035,1,3,4,USA,CEPR,,"Bianchi, Francesco",REVIEW OF ECONOMIC STUDIES
528,45465031,Article,2018,428940700004,"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",10.1093/restud/rdx035,1,3,4,USA,NBER,,"Bianchi, Francesco",REVIEW OF ECONOMIC STUDIES
529,45465031,Article,2018,428940700004,"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",10.1093/restud/rdx035,1,3,4,USA,Duke Univ,,"Bianchi, Francesco",REVIEW OF ECONOMIC STUDIES
530,45465031,Article,2018,428940700004,"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",10.1093/restud/rdx035,1,3,4,USA,CEPR,,"Schneider, Martin",REVIEW OF ECONOMIC STUDIES
531,45465031,Article,2018,428940700004,"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",10.1093/restud/rdx035,1,3,4,USA,NBER,,"Schneider, Martin",REVIEW OF ECONOMIC STUDIES
532,45465031,Article,2018,428940700004,"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",10.1093/restud/rdx035,1,3,4,USA,Stanford Univ,,"Schneider, Martin",REVIEW OF ECONOMIC STUDIES
533,45465031,Article,2018,428940700004,"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",10.1093/restud/rdx035,1,3,4,USA,NBER,,"Ilut, Cosmin L.",REVIEW OF ECONOMIC STUDIES
534,45465031,Article,2018,428940700004,"Uncertainty Shocks, Asset Supply and Pricing over the Business Cycle",10.1093/restud/rdx035,1,3,4,USA,Duke Univ,,"Ilut, Cosmin L.",REVIEW OF ECONOMIC STUDIES
535,45465032,Article,2018,428940700005,The Effect of Police Response Time on Crime Clearance Rates,10.1093/restud/rdx044,1,2,3,England,London Sch Econ,Ctr Econ Performance,"Kirchmaier, Tom",REVIEW OF ECONOMIC STUDIES
536,45465032,Article,2018,428940700005,The Effect of Police Response Time on Crime Clearance Rates,10.1093/restud/rdx044,1,2,3,England,London Sch Econ,Copenhagen Business Sch,"Kirchmaier, Tom",REVIEW OF ECONOMIC STUDIES
537,45465032,Article,2018,428940700005,The Effect of Police Response Time on Crime Clearance Rates,10.1093/restud/rdx044,1,2,3,England,London Sch Econ,Ctr Econ Performance,"Vidal, Jordi Blanes I.",REVIEW OF ECONOMIC STUDIES
538,45465032,Article,2018,428940700005,The Effect of Police Response Time on Crime Clearance Rates,10.1093/restud/rdx044,1,2,3,England,London Sch Econ,CEPR,"Vidal, Jordi Blanes I.",REVIEW OF ECONOMIC STUDIES
539,45465033,Article,2018,428940700006,"The (Q,S,s) Pricing Rule",10.1093/restud/rdx048,1,2,2,USA,Univ Penn,,"Burdett, Kenneth",REVIEW OF ECONOMIC STUDIES
540,45465033,Article,2018,428940700006,"The (Q,S,s) Pricing Rule",10.1093/restud/rdx048,1,2,2,USA,NBER,,"Menzio, Guido",REVIEW OF ECONOMIC STUDIES
541,45465033,Article,2018,428940700006,"The (Q,S,s) Pricing Rule",10.1093/restud/rdx048,1,2,2,USA,Univ Penn,,"Menzio, Guido",REVIEW OF ECONOMIC STUDIES
542,45465034,Article,2018,428940700007,Deliberating Collective Decisions,10.1093/restud/rdx028,2,4,4,USA,NYU,,"Lizzeri, Alessandro",REVIEW OF ECONOMIC STUDIES
543,45465034,Article,2018,428940700007,Deliberating Collective Decisions,10.1093/restud/rdx028,2,4,4,Peoples R China,Univ Hong Kong,Hong Kong,"Suen, Wing",REVIEW OF ECONOMIC STUDIES
544,45465034,Article,2018,428940700007,Deliberating Collective Decisions,10.1093/restud/rdx028,2,4,4,Peoples R China,Fudan Univ,,"Chan, Jimmy",REVIEW OF ECONOMIC STUDIES
545,45465034,Article,2018,428940700007,Deliberating Collective Decisions,10.1093/restud/rdx028,2,4,4,USA,CALTECH,,"Yariv, Leeat",REVIEW OF ECONOMIC STUDIES
546,45465035,Article,2018,428940700008,The Demand for Bad Policy when Voters Underappreciate Equilibrium Effects,10.1093/restud/rdx031,2,3,3,USA,Brown Univ,,"Dal Bo, Pedro",REVIEW OF ECONOMIC STUDIES
547,45465035,Article,2018,428940700008,The Demand for Bad Policy when Voters Underappreciate Equilibrium Effects,10.1093/restud/rdx031,2,3,3,USA,Univ Calif Berkeley,,"Dal Bo, Ernesto",REVIEW OF ECONOMIC STUDIES
548,45465035,Article,2018,428940700008,The Demand for Bad Policy when Voters Underappreciate Equilibrium Effects,10.1093/restud/rdx031,2,3,3,England,LSE,,"Eyster, Erik",REVIEW OF ECONOMIC STUDIES
549,45465036,Article,2018,428940700009,Fuzzy Differences-in-Differences,10.1093/restud/rdx049,2,2,2,USA,Univ Calif Santa Barbara,,"De Chaisemartin, C.",REVIEW OF ECONOMIC STUDIES
550,45465037,Article,2018,428940700010,What Motivates Effort? Evidence and Expert Forecasts,10.1093/restud/rdx033,1,2,3,USA,Univ Calif Berkeley,,"Dellavigna, Stefano",REVIEW OF ECONOMIC STUDIES
551,45465037,Article,2018,428940700010,What Motivates Effort? Evidence and Expert Forecasts,10.1093/restud/rdx033,1,2,3,USA,NBER,,"Dellavigna, Stefano",REVIEW OF ECONOMIC STUDIES
552,45465037,Article,2018,428940700010,What Motivates Effort? Evidence and Expert Forecasts,10.1093/restud/rdx033,1,2,3,USA,Univ Chicago,,"Pope, Devin",REVIEW OF ECONOMIC STUDIES
553,45465037,Article,2018,428940700010,What Motivates Effort? Evidence and Expert Forecasts,10.1093/restud/rdx033,1,2,3,USA,NBER,,"Pope, Devin",REVIEW OF ECONOMIC STUDIES
554,45465038,Article,2018,428940700011,"Price Dispersion, Private Uncertainty, and Endogenous Nominal Rigidities",10.1093/restud/rdx043,1,1,1,France,Banque France,,"Gaballo, Gaetano",REVIEW OF ECONOMIC STUDIES
555,45465039,Article,2018,428940700012,Detection and Impact of Industrial Subsidies: The Case of Chinese Shipbuilding,10.1093/restud/rdx050,1,1,3,USA,NBER,,"Kalouptsidi, Myrto",REVIEW OF ECONOMIC STUDIES
556,45465039,Article,2018,428940700012,Detection and Impact of Industrial Subsidies: The Case of Chinese Shipbuilding,10.1093/restud/rdx050,1,1,3,USA,Harvard Univ,,"Kalouptsidi, Myrto",REVIEW OF ECONOMIC STUDIES
557,45465039,Article,2018,428940700012,Detection and Impact of Industrial Subsidies: The Case of Chinese Shipbuilding,10.1093/restud/rdx050,1,1,3,USA,CEPR,,"Kalouptsidi, Myrto",REVIEW OF ECONOMIC STUDIES
558,45465040,Article,2018,428940700013,Learning and Price Discovery in a Search Market,10.1093/restud/rdx029,2,3,3,Germany,Deutsch Bahn Netz AG,,"Merzyn, Wolfram",REVIEW OF ECONOMIC STUDIES
559,45465040,Article,2018,428940700013,Learning and Price Discovery in a Search Market,10.1093/restud/rdx029,2,3,3,Germany,Univ Bonn,,"Lauermann, Stephan",REVIEW OF ECONOMIC STUDIES
560,45465040,Article,2018,428940700013,Learning and Price Discovery in a Search Market,10.1093/restud/rdx029,2,3,3,Canada,Univ Toronto,Toronto,"Virag, Gabor",REVIEW OF ECONOMIC STUDIES
561,45465041,Article,2018,428940700014,Random Coefficients on Endogenous Variables in Simultaneous Equations Models,10.1093/restud/rdx047,1,1,1,USA,Duke Univ,,"Masten, Matthew A.",REVIEW OF ECONOMIC STUDIES
562,45465042,Article,2018,428940700015,Quantifying Loss-Averse Tax Manipulation,10.1093/restud/rdx038,1,1,2,USA,Univ Penn,,"Rees-Jones, Alex",REVIEW OF ECONOMIC STUDIES
563,45465042,Article,2018,428940700015,Quantifying Loss-Averse Tax Manipulation,10.1093/restud/rdx038,1,1,2,USA,NBER,,"Rees-Jones, Alex",REVIEW OF ECONOMIC STUDIES
564,45465043,Article,2018,428940700016,"Reallocation, Competition, and Productivity: Evidence from a Financial Liberalization Episode",10.1093/restud/rdx046,2,1,2,England,Univ Warwick,Dept Econ,"Varela, Liliana",REVIEW OF ECONOMIC STUDIES
565,45465043,Article,2018,428940700016,"Reallocation, Competition, and Productivity: Evidence from a Financial Liberalization Episode",10.1093/restud/rdx046,2,1,2,USA,Univ Houston,Dept Econ,"Varela, Liliana",REVIEW OF ECONOMIC STUDIES
566,45465044,Article,2018,428940700017,Applications and Interviews: Firms' Recruiting Decisions in a Frictional Labour Market,10.1093/restud/rdx045,1,1,1,Canada,Univ Toronto,Toronto,"Wolthoff, Ronald",REVIEW OF ECONOMIC STUDIES
567,45465045,Article,2018,428940700018,Myopic Agency,10.1093/restud/rdx034,1,1,1,USA,Univ Penn,,"Zhu, John Y.",REVIEW OF ECONOMIC STUDIES
568,46732965,Article,2018,439714900001,Efficient Risk Sharing with Limited Commitment and Storage,10.1093/restud/rdx061,2,2,2,England,Queen Mary Univ London,,"Laczo, Sarolta",REVIEW OF ECONOMIC STUDIES
569,46732965,Article,2018,439714900001,Efficient Risk Sharing with Limited Commitment and Storage,10.1093/restud/rdx061,2,2,2,Italy,European Univ Inst,,"Abraham, Arpad",REVIEW OF ECONOMIC STUDIES
570,46732966,Article,2018,439714900002,Stagnation Traps,10.1093/restud/rdx063,4,2,4,Spain,Univ Pompeu Fabra,CREI,"Fornaro, Luca",REVIEW OF ECONOMIC STUDIES
571,46732966,Article,2018,439714900002,Stagnation Traps,10.1093/restud/rdx063,4,2,4,USA,CEPR,,"Fornaro, Luca",REVIEW OF ECONOMIC STUDIES
572,46732966,Article,2018,439714900002,Stagnation Traps,10.1093/restud/rdx063,4,2,4,England,London Sch Econ,CEPR,"Benigno, Gianluca",REVIEW OF ECONOMIC STUDIES
573,46732966,Article,2018,439714900002,Stagnation Traps,10.1093/restud/rdx063,4,2,4,France,CFM,,"Benigno, Gianluca",REVIEW OF ECONOMIC STUDIES
574,46732967,Article,2018,439714900003,Disclosure and Choice,10.1093/restud/rdx064,2,3,4,Israel,Tel Aviv Univ,,"Dekel, Eddie",REVIEW OF ECONOMIC STUDIES
575,46732967,Article,2018,439714900003,Disclosure and Choice,10.1093/restud/rdx064,2,3,4,USA,Northwestern Univ,,"Dekel, Eddie",REVIEW OF ECONOMIC STUDIES
576,46732967,Article,2018,439714900003,Disclosure and Choice,10.1093/restud/rdx064,2,3,4,USA,Boston Univ,,"Lipman, Barton L.",REVIEW OF ECONOMIC STUDIES
577,46732967,Article,2018,439714900003,Disclosure and Choice,10.1093/restud/rdx064,2,3,4,Israel,Hebrew Univ Jerusalem,,"Ben-Porath, Elchanan",REVIEW OF ECONOMIC STUDIES
578,46732968,Article,2018,439714900004,House Prices and Consumer Spending,10.1093/restud/rdx060,1,4,2,USA,Univ Chicago,,"Guerrieri, Veronica",REVIEW OF ECONOMIC STUDIES
579,46732968,Article,2018,439714900004,House Prices and Consumer Spending,10.1093/restud/rdx060,1,4,2,USA,Univ Chicago,,"Vavra, Joseph",REVIEW OF ECONOMIC STUDIES
580,46732968,Article,2018,439714900004,House Prices and Consumer Spending,10.1093/restud/rdx060,1,4,2,USA,Northwestern Univ,,"Berger, David",REVIEW OF ECONOMIC STUDIES
581,46732968,Article,2018,439714900004,House Prices and Consumer Spending,10.1093/restud/rdx060,1,4,2,USA,Northwestern Univ,,"Lorenzoni, Guido",REVIEW OF ECONOMIC STUDIES
582,46732969,Article,2018,439714900005,Taxation and Labour Supply of Married Couples across Countries: A Macroeconomic Analysis,10.1093/restud/rdx057,2,2,3,USA,Arizona State Univ,,"Bick, Alexander",REVIEW OF ECONOMIC STUDIES
583,46732969,Article,2018,439714900005,Taxation and Labour Supply of Married Couples across Countries: A Macroeconomic Analysis,10.1093/restud/rdx057,2,2,3,USA,CEPR,,"Fuchs-Schundeln, Nicola",REVIEW OF ECONOMIC STUDIES
584,46732969,Article,2018,439714900005,Taxation and Labour Supply of Married Couples across Countries: A Macroeconomic Analysis,10.1093/restud/rdx057,2,2,3,Germany,Goethe Univ Frankfurt,CFS,"Fuchs-Schundeln, Nicola",REVIEW OF ECONOMIC STUDIES
585,46732970,Article,2018,439714900006,Approximate Permutation Tests and Induced Order Statistics in the Regression Discontinuity Design,10.1093/restud/rdx062,1,2,1,USA,Northwestern Univ,Dept Econ,"Kamat, Vishal",REVIEW OF ECONOMIC STUDIES
586,46732970,Article,2018,439714900006,Approximate Permutation Tests and Induced Order Statistics in the Regression Discontinuity Design,10.1093/restud/rdx062,1,2,1,USA,Northwestern Univ,Dept Econ,"Canay, Ivan A.",REVIEW OF ECONOMIC STUDIES
587,46732971,Article,2018,439714900007,Something in the Air: Pollution and the Demand for Health Insurance,10.1093/restud/rdy016,2,3,3,Peoples R China,Shanghai Jiao Tong Univ,,"Wang, Yongxian",REVIEW OF ECONOMIC STUDIES
588,46732971,Article,2018,439714900007,Something in the Air: Pollution and the Demand for Health Insurance,10.1093/restud/rdy016,2,3,3,USA,Univ Southern Calif,,"Wang, Yongxian",REVIEW OF ECONOMIC STUDIES
589,46732971,Article,2018,439714900007,Something in the Air: Pollution and the Demand for Health Insurance,10.1093/restud/rdy016,2,3,3,USA,Univ Southern Calif,,"Chang, Tom Y.",REVIEW OF ECONOMIC STUDIES
590,46732971,Article,2018,439714900007,Something in the Air: Pollution and the Demand for Health Insurance,10.1093/restud/rdy016,2,3,3,Peoples R China,Univ Int Business & Econ,,"Huang, Wei",REVIEW OF ECONOMIC STUDIES
591,46732972,Article,2018,439714900008,Aggregate Implications of Corporate Debt Choices,10.1093/restud/rdx058,1,1,1,USA,Northwestern Univ,,"Crouzet, Nicolas",REVIEW OF ECONOMIC STUDIES
592,46732973,Article,2018,439714900009,Decriminalizing Indoor Prostitution: Implications for Sexual Violence and Public Health,10.1093/restud/rdx065,1,2,3,USA,Baylor Univ,,"Cunningham, Scott",REVIEW OF ECONOMIC STUDIES
593,46732973,Article,2018,439714900009,Decriminalizing Indoor Prostitution: Implications for Sexual Violence and Public Health,10.1093/restud/rdx065,1,2,3,USA,Univ Calif Los Angeles,,"Shah, Manisha",REVIEW OF ECONOMIC STUDIES
594,46732973,Article,2018,439714900009,Decriminalizing Indoor Prostitution: Implications for Sexual Violence and Public Health,10.1093/restud/rdx065,1,2,3,USA,NBER,,"Shah, Manisha",REVIEW OF ECONOMIC STUDIES
595,46732974,Article,2018,439714900010,Social Networks and the Process of Globalization,10.1093/restud/rdx054,2,2,3,Germany,Univ Munich,,"Duernecker, Georg",REVIEW OF ECONOMIC STUDIES
596,46732974,Article,2018,439714900010,Social Networks and the Process of Globalization,10.1093/restud/rdx054,2,2,3,Italy,IGIER,,"Vega-Redondo, Fernando",REVIEW OF ECONOMIC STUDIES
597,46732974,Article,2018,439714900010,Social Networks and the Process of Globalization,10.1093/restud/rdx054,2,2,3,Italy,Bocconi Univ,,"Vega-Redondo, Fernando",REVIEW OF ECONOMIC STUDIES
598,46732975,Article,2018,439714900011,Asset Prices and Portfolio Choice with Learning from Experience,10.1093/restud/rdx077,2,3,2,Norway,BI Norwegian Business Sch,,"Ehling, Paul",REVIEW OF ECONOMIC STUDIES
599,46732975,Article,2018,439714900011,Asset Prices and Portfolio Choice with Learning from Experience,10.1093/restud/rdx077,2,3,2,Norway,BI Norwegian Business Sch,,"Graniero, Alessandro",REVIEW OF ECONOMIC STUDIES
600,46732975,Article,2018,439714900011,Asset Prices and Portfolio Choice with Learning from Experience,10.1093/restud/rdx077,2,3,2,England,London Business Sch,,"Heyerdahl-Larsen, Christian",REVIEW OF ECONOMIC STUDIES
601,46732976,Article,2018,439714900012,Deadly Embrace: Sovereign and Financial Balance Sheets Doom Loops,10.1093/restud/rdx059,2,2,2,France,TSE,,"Tirole, Jean",REVIEW OF ECONOMIC STUDIES
602,46732976,Article,2018,439714900012,Deadly Embrace: Sovereign and Financial Balance Sheets Doom Loops,10.1093/restud/rdx059,2,2,2,USA,Harvard Univ,,"Farhi, Emmanuel",REVIEW OF ECONOMIC STUDIES
603,46732977,Article,2018,439714900013,Non-parametric Panel Data Models with Interactive Fixed Effects,10.1093/restud/rdx052,1,1,1,USA,Univ Wisconsin,,"Freyberger, Joachim",REVIEW OF ECONOMIC STUDIES
