,SerialNumber,DocType,DBYear,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
1264,41686334,Article; Proceedings Paper,2016,379341300102,A Simple Model of Subprime Borrowers and Credit Growth,10.1257/aer.p20161087,1,3,5,USA,Fed Reserve Bank New York,Res & Stat Grp,"Tambalotti, Andrea",AMERICAN ECONOMIC REVIEW
1265,41686335,Article; Proceedings Paper,2016,379341300103,Debt Constraints and the Labor Wedge,10.1257/aer.p20161088,1,3,2,USA,Univ Minnesota,Dept Econ,"Pastorino, Elena",AMERICAN ECONOMIC REVIEW
1266,41686335,Article; Proceedings Paper,2016,379341300103,Debt Constraints and the Labor Wedge,10.1257/aer.p20161088,1,3,2,USA,Univ Minnesota,Dept Econ,"Kehoe, Patrick",AMERICAN ECONOMIC REVIEW
1267,41686335,Article; Proceedings Paper,2016,379341300103,Debt Constraints and the Labor Wedge,10.1257/aer.p20161088,1,3,2,USA,NYU,Dept Econ,"Midrigan, Virgiliu",AMERICAN ECONOMIC REVIEW
1268,41686336,Article; Proceedings Paper,2016,379341300104,Anticipated Banking Panics,10.1257/aer.p20161089,1,3,3,USA,Princeton Univ,Dept Econ,"Kiyotaki, Nobuhiro",AMERICAN ECONOMIC REVIEW
1269,41686336,Article; Proceedings Paper,2016,379341300104,Anticipated Banking Panics,10.1257/aer.p20161089,1,3,3,USA,NYU,Dept Econ,"Gertler, Mark",AMERICAN ECONOMIC REVIEW
1270,41686336,Article; Proceedings Paper,2016,379341300104,Anticipated Banking Panics,10.1257/aer.p20161089,1,3,3,USA,Fed Reserve Board,1801 K St NW,"Prestipino, Andrea",AMERICAN ECONOMIC REVIEW
1271,41686337,Article; Proceedings Paper,2016,379341300105,Bank Leverage and Social Welfare,10.1257/aer.p20161090,2,2,2,USA,Northwestern Univ,Dept Econ,"Christiano, Lawrence",AMERICAN ECONOMIC REVIEW
1272,41686337,Article; Proceedings Paper,2016,379341300105,Bank Leverage and Social Welfare,10.1257/aer.p20161090,2,2,2,Japan,Bank Japan,Chuo Ku,"Ikeda, Daisuke",AMERICAN ECONOMIC REVIEW
1273,41686338,Article; Proceedings Paper,2016,379341300106,Capital Flows: Expansionary or Contractionary?,10.1257/aer.p20161012,1,4,2,USA,Int Monetary Fund,Res Dept,"Ghosh, Atish R.",AMERICAN ECONOMIC REVIEW
1274,41686338,Article; Proceedings Paper,2016,379341300106,Capital Flows: Expansionary or Contractionary?,10.1257/aer.p20161012,1,4,2,USA,Peterson Inst Int Econ,1750 Massachusetts Ave NW,"Blanchard, Olivier",AMERICAN ECONOMIC REVIEW
1275,41686338,Article; Proceedings Paper,2016,379341300106,Capital Flows: Expansionary or Contractionary?,10.1257/aer.p20161012,1,4,2,USA,Int Monetary Fund,Res Dept,"Ostry, Jonathan D.",AMERICAN ECONOMIC REVIEW
1276,41686338,Article; Proceedings Paper,2016,379341300106,Capital Flows: Expansionary or Contractionary?,10.1257/aer.p20161012,1,4,2,USA,Int Monetary Fund,Res Dept,"Chamon, Marcos",AMERICAN ECONOMIC REVIEW
1277,41686339,Article; Proceedings Paper,2016,379341300107,The Macroprudential Role of International Reserves,10.1257/aer.p20161013,1,1,1,USA,Johns Hopkins Univ,Dept Econ,"Jeanne, Olivier",AMERICAN ECONOMIC REVIEW
1278,41686340,Article; Proceedings Paper,2016,379341300108,"Global Cycles: Capital Flows, Commodities, and Sovereign Defaults, 1815-2015",10.1257/aer.p20161014,2,3,3,USA,Amer Enterprise Inst Publ Policy Res,1150 17th St,"Reinhart, Vincent",AMERICAN ECONOMIC REVIEW
1279,41686340,Article; Proceedings Paper,2016,379341300108,"Global Cycles: Capital Flows, Commodities, and Sovereign Defaults, 1815-2015",10.1257/aer.p20161014,2,3,3,USA,Harvard Univ,Kennedy Sch Govt,"Reinhart, Carmen M.",AMERICAN ECONOMIC REVIEW
1280,41686340,Article; Proceedings Paper,2016,379341300108,"Global Cycles: Capital Flows, Commodities, and Sovereign Defaults, 1815-2015",10.1257/aer.p20161014,2,3,3,Germany,Univ Munich,Schackstr 4,"Trebesch, Christoph",AMERICAN ECONOMIC REVIEW
1281,41686341,Article; Proceedings Paper,2016,379341300109,When Do Capital Inflow Surges End in Tears?,10.1257/aer.p20161015,1,3,1,USA,Int Monetary Fund,Res Dept,"Qureshi, Mahvash S.",AMERICAN ECONOMIC REVIEW
1282,41686341,Article; Proceedings Paper,2016,379341300109,When Do Capital Inflow Surges End in Tears?,10.1257/aer.p20161015,1,3,1,USA,Int Monetary Fund,Res Dept,"Ostry, Jonathan D.",AMERICAN ECONOMIC REVIEW
1283,41686341,Article; Proceedings Paper,2016,379341300109,When Do Capital Inflow Surges End in Tears?,10.1257/aer.p20161015,1,3,1,USA,Int Monetary Fund,Res Dept,"Ghosh, Atish R.",AMERICAN ECONOMIC REVIEW
1284,41686342,Article; Proceedings Paper,2016,379341300110,"Information Design, Bayesian Persuasion, and Bayes Correlated Equilibrium",10.1257/aer.p20161046,1,2,2,USA,Princeton Univ,Dept Econ,"Morris, Stephen",AMERICAN ECONOMIC REVIEW
1285,41686342,Article; Proceedings Paper,2016,379341300110,"Information Design, Bayesian Persuasion, and Bayes Correlated Equilibrium",10.1257/aer.p20161046,1,2,2,USA,Yale Univ,Dept Econ,"Bergemann, Dirk",AMERICAN ECONOMIC REVIEW
1286,41686343,Article; Proceedings Paper,2016,379341300111,Bayesian Persuasion in Coordination Games,10.1257/aer.p20161047,1,2,2,USA,Univ Penn,Wharton Sch,"Goldstein, Itay",AMERICAN ECONOMIC REVIEW
1287,41686343,Article; Proceedings Paper,2016,379341300111,Bayesian Persuasion in Coordination Games,10.1257/aer.p20161047,1,2,2,USA,Univ Calif Irvine,Paul Merage Sch Business,"Huang, Chong",AMERICAN ECONOMIC REVIEW
1288,41686344,Article; Proceedings Paper,2016,379341300112,A Rothschild-Stiglitz Approach to Bayesian Persuasion,10.1257/aer.p20161049,1,2,2,USA,Stanford Univ,Dept Econ,"Gentzkow, Matthew",AMERICAN ECONOMIC REVIEW
1289,41686344,Article; Proceedings Paper,2016,379341300112,A Rothschild-Stiglitz Approach to Bayesian Persuasion,10.1257/aer.p20161049,1,2,2,USA,Univ Chicago,Booth Sch Business,"Kamenica, Emir",AMERICAN ECONOMIC REVIEW
1290,41686345,Article; Proceedings Paper,2016,379341300113,Shutting Down the Thermohaline Circulation,10.1257/aer.p20161102,5,3,6,Netherlands,Vrije Univ Amsterdam,Inst Environm Studies,"Estrada, Francisco",AMERICAN ECONOMIC REVIEW
1291,41686345,Article; Proceedings Paper,2016,379341300113,Shutting Down the Thermohaline Circulation,10.1257/aer.p20161102,5,3,6,Mexico,Univ Nacl Autonoma Mexico,Circuito Exterior S-N,"Estrada, Francisco",AMERICAN ECONOMIC REVIEW
1292,41686345,Article; Proceedings Paper,2016,379341300113,Shutting Down the Thermohaline Circulation,10.1257/aer.p20161102,5,3,6,Germany,CESifo,,"Tol, Richard S. J.",AMERICAN ECONOMIC REVIEW
1293,41686345,Article; Proceedings Paper,2016,379341300113,Shutting Down the Thermohaline Circulation,10.1257/aer.p20161102,5,3,6,Netherlands,Vrije Univ Amsterdam,Tinbergen Inst,"Tol, Richard S. J.",AMERICAN ECONOMIC REVIEW
1294,41686345,Article; Proceedings Paper,2016,379341300113,Shutting Down the Thermohaline Circulation,10.1257/aer.p20161102,5,3,6,England,Univ Sussex,Dept Econ,"Tol, Richard S. J.",AMERICAN ECONOMIC REVIEW
1295,41686345,Article; Proceedings Paper,2016,379341300113,Shutting Down the Thermohaline Circulation,10.1257/aer.p20161102,5,3,6,USA,Univ Calif Berkeley,Energy & Resources Grp,"Anthoff, David",AMERICAN ECONOMIC REVIEW
1296,41686346,Article; Proceedings Paper,2016,379341300114,A Potential Disintegration of the West Antarctic Ice Sheet: Implications for Economic Analyses of Climate Policy,10.1257/aer.p20161103,1,2,2,USA,Penn State Univ,436 Deike Bldg,"Keller, Klaus",AMERICAN ECONOMIC REVIEW
1297,41686346,Article; Proceedings Paper,2016,379341300114,A Potential Disintegration of the West Antarctic Ice Sheet: Implications for Economic Analyses of Climate Policy,10.1257/aer.p20161103,1,2,2,USA,Elect Power Res Inst,1325 G St NW Suite 1080,"Diaz, Delavane",AMERICAN ECONOMIC REVIEW
1298,41686347,Article; Proceedings Paper,2016,379341300115,The Ecosystem Impacts of Severe Warming,10.1257/aer.p20161104,2,6,2,USA,Yale Sch Forestry & Environm Studies,195 Prospect St,"Buchkowski, Robert",AMERICAN ECONOMIC REVIEW
1299,41686347,Article; Proceedings Paper,2016,379341300115,The Ecosystem Impacts of Severe Warming,10.1257/aer.p20161104,2,6,2,USA,Yale Sch Forestry & Environm Studies,195 Prospect St,"Mendelsohn, Robert",AMERICAN ECONOMIC REVIEW
1300,41686347,Article; Proceedings Paper,2016,379341300115,The Ecosystem Impacts of Severe Warming,10.1257/aer.p20161104,2,6,2,USA,Yale Sch Forestry & Environm Studies,195 Prospect St,"Dawson, Benjamin",AMERICAN ECONOMIC REVIEW
1301,41686347,Article; Proceedings Paper,2016,379341300115,The Ecosystem Impacts of Severe Warming,10.1257/aer.p20161104,2,6,2,USA,Yale Sch Forestry & Environm Studies,195 Prospect St,"Schmitz, Oswald",AMERICAN ECONOMIC REVIEW
1302,41686347,Article; Proceedings Paper,2016,379341300115,The Ecosystem Impacts of Severe Warming,10.1257/aer.p20161104,2,6,2,England,Imperial Coll London,Buckhurst Rd,"Prentice, Iain C.",AMERICAN ECONOMIC REVIEW
1303,41686347,Article; Proceedings Paper,2016,379341300115,The Ecosystem Impacts of Severe Warming,10.1257/aer.p20161104,2,6,2,England,Imperial Coll London,Buckhurst Rd,"Stocker, Benjamin",AMERICAN ECONOMIC REVIEW
1304,41686348,Article; Proceedings Paper,2016,379341300116,Economic Effects of an Ocean Acidification Catastrophe,10.1257/aer.p20161105,1,2,1,USA,Univ Alaska Anchorage,3211 Providence Dr,"Knapp, Gunnar P.",AMERICAN ECONOMIC REVIEW
1305,41686348,Article; Proceedings Paper,2016,379341300116,Economic Effects of an Ocean Acidification Catastrophe,10.1257/aer.p20161105,1,2,1,USA,Univ Alaska Anchorage,3211 Providence Dr,"Colt, Stephen G.",AMERICAN ECONOMIC REVIEW
1306,41686349,Article; Proceedings Paper,2016,379341300117,How Mortgage Finance Reform Could Affect Housing,10.1257/aer.p20161083,2,3,4,England,Univ Oxford Nuffield Coll,New Rd,"Muellbauer, John",AMERICAN ECONOMIC REVIEW
1307,41686349,Article; Proceedings Paper,2016,379341300117,How Mortgage Finance Reform Could Affect Housing,10.1257/aer.p20161083,2,3,4,England,Univ Oxford,Oxford Martin Sch,"Muellbauer, John",AMERICAN ECONOMIC REVIEW
1308,41686349,Article; Proceedings Paper,2016,379341300117,How Mortgage Finance Reform Could Affect Housing,10.1257/aer.p20161083,2,3,4,USA,Fed Reserve Bank Dallas,2200 N Pearl St,"Duca, John V.",AMERICAN ECONOMIC REVIEW
1309,41686349,Article; Proceedings Paper,2016,379341300117,How Mortgage Finance Reform Could Affect Housing,10.1257/aer.p20161083,2,3,4,USA,Southern Methodist Univ,,"Duca, John V.",AMERICAN ECONOMIC REVIEW
1310,41686349,Article; Proceedings Paper,2016,379341300117,How Mortgage Finance Reform Could Affect Housing,10.1257/aer.p20161083,2,3,4,USA,Southern Methodist Univ,,"Murphy, Anthony",AMERICAN ECONOMIC REVIEW
1311,41686349,Article; Proceedings Paper,2016,379341300117,How Mortgage Finance Reform Could Affect Housing,10.1257/aer.p20161083,2,3,4,USA,Fed Reserve Bank Dallas,2200 N Pearl St,"Murphy, Anthony",AMERICAN ECONOMIC REVIEW
1312,41686350,Article; Proceedings Paper,2016,379341300118,Borrowing Constraints and Homeownership,10.1257/aer.p20161084,1,4,4,USA,Board Governors Fed Reserve Syst,20th & C St NW,"Bricker, Jesse",AMERICAN ECONOMIC REVIEW
1313,41686350,Article; Proceedings Paper,2016,379341300118,Borrowing Constraints and Homeownership,10.1257/aer.p20161084,1,4,4,USA,Fed Reserve Bank Philadelphia,10 Independence Mall,"Calem, Paul",AMERICAN ECONOMIC REVIEW
1314,41686350,Article; Proceedings Paper,2016,379341300118,Borrowing Constraints and Homeownership,10.1257/aer.p20161084,1,4,4,USA,Univ Southern Calif,650 Childs Way,"Acolin, Arthur",AMERICAN ECONOMIC REVIEW
1315,41686350,Article; Proceedings Paper,2016,379341300118,Borrowing Constraints and Homeownership,10.1257/aer.p20161084,1,4,4,USA,Univ Penn,430 Vance Hall,"Wachter, Susan",AMERICAN ECONOMIC REVIEW
1316,41686351,Article; Proceedings Paper,2016,379341300119,A Lost Generation? Education Decisions and Employment Outcomes during the US Housing Boom-Bust Cycle of the 2000s,10.1257/aer.p20161085,1,2,2,Germany,European Cent Bank,Financial Res Div,"Popov, Alexander",AMERICAN ECONOMIC REVIEW
1317,41686351,Article; Proceedings Paper,2016,379341300119,A Lost Generation? Education Decisions and Employment Outcomes during the US Housing Boom-Bust Cycle of the 2000s,10.1257/aer.p20161085,1,2,2,Germany,European Cent Bank,Directorate Gen Res,"Laeven, Luc",AMERICAN ECONOMIC REVIEW
1318,41686352,Article; Proceedings Paper,2016,379341300120,To Buy or Not to Buy: Consumer Constraints in the Housing Market,10.1257/aer.p20161086,1,2,1,USA,Fed Reserve Bank New York,33 Liberty St,"Zafar, Basit",AMERICAN ECONOMIC REVIEW
1319,41686352,Article; Proceedings Paper,2016,379341300120,To Buy or Not to Buy: Consumer Constraints in the Housing Market,10.1257/aer.p20161086,1,2,1,USA,Fed Reserve Bank New York,33 Liberty St,"Fuster, Andreas",AMERICAN ECONOMIC REVIEW
1320,41686353,Article; Proceedings Paper,2016,379341300121,Estimating Top Income and Wealth Shares: Sensitivity to Data and Methods,10.1257/aer.p20161020,1,4,2,USA,Univ Penn,Wharton Sch,"Krimmel, Jacob",AMERICAN ECONOMIC REVIEW
1321,41686353,Article; Proceedings Paper,2016,379341300121,Estimating Top Income and Wealth Shares: Sensitivity to Data and Methods,10.1257/aer.p20161020,1,4,2,USA,Board Governors Fed Reserve,20th & C St NW,"Bricker, Jesse",AMERICAN ECONOMIC REVIEW
1322,41686353,Article; Proceedings Paper,2016,379341300121,Estimating Top Income and Wealth Shares: Sensitivity to Data and Methods,10.1257/aer.p20161020,1,4,2,USA,Board Governors Fed Reserve,20th & C St NW,"Henriques, Alice",AMERICAN ECONOMIC REVIEW
1323,41686353,Article; Proceedings Paper,2016,379341300121,Estimating Top Income and Wealth Shares: Sensitivity to Data and Methods,10.1257/aer.p20161020,1,4,2,USA,Board Governors Fed Reserve,20th & C St NW,"Sabelhaus, John",AMERICAN ECONOMIC REVIEW
1324,41686354,Article; Proceedings Paper,2016,379341300122,Estimating the Top Tail of the Wealth Distribution,10.1257/aer.p20161021,1,1,1,Germany,DG Res European Cent Bank,Sonnemannstr 20,"Vermeulen, Philip",AMERICAN ECONOMIC REVIEW
1325,41686355,Article; Proceedings Paper,2016,379341300123,Heterogeneity in Returns to Wealth and the Measurement of Wealth Inequality,10.1257/aer.p20161022,3,4,3,USA,Stanford Univ,Dept Econ,"Pistaferri, Luigi",AMERICAN ECONOMIC REVIEW
1326,41686355,Article; Proceedings Paper,2016,379341300123,Heterogeneity in Returns to Wealth and the Measurement of Wealth Inequality,10.1257/aer.p20161022,3,4,3,Italy,Einaudi Inst Econ & Finance,Via Sallustiana 62,"Guiso, Luigi",AMERICAN ECONOMIC REVIEW
1327,41686355,Article; Proceedings Paper,2016,379341300123,Heterogeneity in Returns to Wealth and the Measurement of Wealth Inequality,10.1257/aer.p20161022,3,4,3,Norway,Stat Norway,Res Dept,"Fagereng, Andreas",AMERICAN ECONOMIC REVIEW
1328,41686355,Article; Proceedings Paper,2016,379341300123,Heterogeneity in Returns to Wealth and the Measurement of Wealth Inequality,10.1257/aer.p20161022,3,4,3,USA,Stanford Univ,Dept Econ,"Malacrino, Davide",AMERICAN ECONOMIC REVIEW
1329,41686356,Article; Proceedings Paper,2016,379341300124,The Role of Bequests in Shaping Wealth Inequality: Evidence from Danish Wealth Records,10.1257/aer.p20161036,2,3,3,Denmark,Univ Copenhagen,Dept Econ,"Boserup, Simon H.",AMERICAN ECONOMIC REVIEW
1330,41686356,Article; Proceedings Paper,2016,379341300124,The Role of Bequests in Shaping Wealth Inequality: Evidence from Danish Wealth Records,10.1257/aer.p20161036,2,3,3,USA,Columbia Univ,Dept Econ,"Kopczuk, Wojciech",AMERICAN ECONOMIC REVIEW
1331,41686356,Article; Proceedings Paper,2016,379341300124,The Role of Bequests in Shaping Wealth Inequality: Evidence from Danish Wealth Records,10.1257/aer.p20161036,2,3,3,USA,Columbia Univ,SIPA,"Kopczuk, Wojciech",AMERICAN ECONOMIC REVIEW
1332,41686356,Article; Proceedings Paper,2016,379341300124,The Role of Bequests in Shaping Wealth Inequality: Evidence from Danish Wealth Records,10.1257/aer.p20161036,2,3,3,Denmark,Univ Copenhagen,Dept Econ,"Kreiner, Claus T.",AMERICAN ECONOMIC REVIEW
1333,41686357,Article; Proceedings Paper,2016,379341300125,"Revenue and Incentive Effects of Basis Step-Up at Death: Lessons from the 2010 ""Voluntary"" Estate Tax Regime",10.1257/aer.p20161037,1,3,6,USA,NBER,,"Poterba, James",AMERICAN ECONOMIC REVIEW
1334,41686357,Article; Proceedings Paper,2016,379341300125,"Revenue and Incentive Effects of Basis Step-Up at Death: Lessons from the 2010 ""Voluntary"" Estate Tax Regime",10.1257/aer.p20161037,1,3,6,USA,MIT,77 Massachusetts Ave,"Poterba, James",AMERICAN ECONOMIC REVIEW
1335,41686357,Article; Proceedings Paper,2016,379341300125,"Revenue and Incentive Effects of Basis Step-Up at Death: Lessons from the 2010 ""Voluntary"" Estate Tax Regime",10.1257/aer.p20161037,1,3,6,USA,NYU,Stern Sch Business,"Gordon, Robert",AMERICAN ECONOMIC REVIEW
1336,41686357,Article; Proceedings Paper,2016,379341300125,"Revenue and Incentive Effects of Basis Step-Up at Death: Lessons from the 2010 ""Voluntary"" Estate Tax Regime",10.1257/aer.p20161037,1,3,6,USA,Twenty First Secur,,"Gordon, Robert",AMERICAN ECONOMIC REVIEW
1337,41686357,Article; Proceedings Paper,2016,379341300125,"Revenue and Incentive Effects of Basis Step-Up at Death: Lessons from the 2010 ""Voluntary"" Estate Tax Regime",10.1257/aer.p20161037,1,3,6,USA,US Dept Treasury,Off Tax Anal,"Joulfaian, David",AMERICAN ECONOMIC REVIEW
1338,41686357,Article; Proceedings Paper,2016,379341300125,"Revenue and Incentive Effects of Basis Step-Up at Death: Lessons from the 2010 ""Voluntary"" Estate Tax Regime",10.1257/aer.p20161037,1,3,6,USA,Georgetown Univ,Dept Econ,"Joulfaian, David",AMERICAN ECONOMIC REVIEW
1339,41838588,Article; Proceedings Paper,2016,379341300034,Patents and Research Investments: Assessing the Empirical Evidence,10.1257/aer.p20161091,1,3,3,USA,Univ Chicago,Booth Sch Business,"Budish, Eric",AMERICAN ECONOMIC REVIEW
1340,41838588,Article; Proceedings Paper,2016,379341300034,Patents and Research Investments: Assessing the Empirical Evidence,10.1257/aer.p20161091,1,3,3,USA,MIT,Sloan Sch Management,"Roin, Benjamin N.",AMERICAN ECONOMIC REVIEW
1341,41838588,Article; Proceedings Paper,2016,379341300034,Patents and Research Investments: Assessing the Empirical Evidence,10.1257/aer.p20161091,1,3,3,USA,MIT,Dept Econ,"Williams, Heidi",AMERICAN ECONOMIC REVIEW
1342,41864570,Article,2016,380914200001,Dynamic Delegation of Experimentation,10.1257/aer.20141215,1,1,1,USA,Northwestern Univ,Dept Econ,"Guo, Yingni",AMERICAN ECONOMIC REVIEW
1343,41864571,Article,2016,380914200002,Marijuana on Main Street? Estimating Demand in Markets with Limited Access,10.1257/aer.20131032,3,2,3,Australia,Univ Melbourne,Dept Econ,"Jacobi, Liana",AMERICAN ECONOMIC REVIEW
1344,41864571,Article,2016,380914200002,Marijuana on Main Street? Estimating Demand in Markets with Limited Access,10.1257/aer.20131032,3,2,3,England,CEPR,,"Sovinsky, Michelle",AMERICAN ECONOMIC REVIEW
1345,41864571,Article,2016,380914200002,Marijuana on Main Street? Estimating Demand in Markets with Limited Access,10.1257/aer.20131032,3,2,3,Germany,Univ Mannheim,Dept Econ,"Sovinsky, Michelle",AMERICAN ECONOMIC REVIEW
1346,41864572,Article,2016,380914200003,Endogenous Skill Acquisition and Export Manufacturing in Mexico,10.1257/aer.20120901,1,1,2,USA,NBER,,"Atkin, David",AMERICAN ECONOMIC REVIEW
1347,41864572,Article,2016,380914200003,Endogenous Skill Acquisition and Export Manufacturing in Mexico,10.1257/aer.20120901,1,1,2,USA,MIT,Dept Econ,"Atkin, David",AMERICAN ECONOMIC REVIEW
1348,41864573,Article,2016,380914200004,The Realization Effect: Risk-Taking after Realized versus Paper Losses,10.1257/aer.20140386,1,1,1,USA,Carnegie Mellon Univ,5000 Forbes Ave,"Imas, Alex",AMERICAN ECONOMIC REVIEW
1349,41864574,Article,2016,380914200005,Health Care Exceptionalism? Performance and Allocation in the US Health Care Sector,10.1257/aer.20151080,1,4,6,USA,Chicago Booth,Room 519,"Syverson, Chad",AMERICAN ECONOMIC REVIEW
1350,41864574,Article,2016,380914200005,Health Care Exceptionalism? Performance and Allocation in the US Health Care Sector,10.1257/aer.20151080,1,4,6,USA,NBER,,"Syverson, Chad",AMERICAN ECONOMIC REVIEW
1351,41864574,Article,2016,380914200005,Health Care Exceptionalism? Performance and Allocation in the US Health Care Sector,10.1257/aer.20151080,1,4,6,USA,MIT,,"Finkelstein, Amy",AMERICAN ECONOMIC REVIEW
1352,41864574,Article,2016,380914200005,Health Care Exceptionalism? Performance and Allocation in the US Health Care Sector,10.1257/aer.20151080,1,4,6,USA,Dept Econ,77 Massachusetts Ave,"Finkelstein, Amy",AMERICAN ECONOMIC REVIEW
1353,41864574,Article,2016,380914200005,Health Care Exceptionalism? Performance and Allocation in the US Health Care Sector,10.1257/aer.20151080,1,4,6,USA,NBER,,"Finkelstein, Amy",AMERICAN ECONOMIC REVIEW
1354,41864574,Article,2016,380914200005,Health Care Exceptionalism? Performance and Allocation in the US Health Care Sector,10.1257/aer.20151080,1,4,6,USA,NBER,,"Chandra, Amitabh",AMERICAN ECONOMIC REVIEW
1355,41864574,Article,2016,380914200005,Health Care Exceptionalism? Performance and Allocation in the US Health Care Sector,10.1257/aer.20151080,1,4,6,USA,Harvard Kennedy Sch,Mailbox 114,"Chandra, Amitabh",AMERICAN ECONOMIC REVIEW
1356,41864574,Article,2016,380914200005,Health Care Exceptionalism? Performance and Allocation in the US Health Care Sector,10.1257/aer.20151080,1,4,6,USA,Columbia Univ,Mailman Sch Publ Hlth,"Sacarny, Adam",AMERICAN ECONOMIC REVIEW
1357,41864575,Article,2016,380914200006,Evolving Choice Inconsistencies in Choice of Prescription Drug Insurance,10.1257/aer.20130778,1,2,3,USA,Yale Sch Management Econ,165 Whitney Ave,"Abaluck, Jason",AMERICAN ECONOMIC REVIEW
1358,41864575,Article,2016,380914200006,Evolving Choice Inconsistencies in Choice of Prescription Drug Insurance,10.1257/aer.20130778,1,2,3,USA,NBER,,"Abaluck, Jason",AMERICAN ECONOMIC REVIEW
1359,41864575,Article,2016,380914200006,Evolving Choice Inconsistencies in Choice of Prescription Drug Insurance,10.1257/aer.20130778,1,2,3,USA,NBER,,"Gruber, Jonathan",AMERICAN ECONOMIC REVIEW
1360,41864575,Article,2016,380914200006,Evolving Choice Inconsistencies in Choice of Prescription Drug Insurance,10.1257/aer.20130778,1,2,3,USA,MIT,Dept Econ,"Gruber, Jonathan",AMERICAN ECONOMIC REVIEW
1361,41864576,Article,2016,380914200007,Effects of Deregulation and Consolidation of the Broadcast Television Industry,10.1257/aer.20110948,1,1,1,USA,Fed Reserve Board Governors,20th St & Constitut Ave NW,"Stahl, Jessica Calfee",AMERICAN ECONOMIC REVIEW
1362,41864577,Article,2016,380914200008,Macroeconomic Effects of Bankruptcy and Foreclosure Policies,10.1257/aer.20120512,2,1,2,England,Ctr Econ Policy Res,,"Mitman, Kurt",AMERICAN ECONOMIC REVIEW
1363,41864577,Article,2016,380914200008,Macroeconomic Effects of Bankruptcy and Foreclosure Policies,10.1257/aer.20120512,2,1,2,Sweden,Stockholm Univ,Inst Int Econ Studies,"Mitman, Kurt",AMERICAN ECONOMIC REVIEW
1364,41864578,Article,2016,380914200009,"Financial Intermediation, Investment Dynamics, and Business Cycle Fluctuations",10.1257/aer.20120079,1,1,1,USA,Board Governors Fed Reserve Syst,20th & C St NW,"Ajello, Andrea",AMERICAN ECONOMIC REVIEW
1365,41864579,Article,2016,380914200010,Capital Taxation under Political Constraints,10.1257/aer.20141081,1,2,2,USA,MIT,Dept Econ,"Wolitzky, Alexander",AMERICAN ECONOMIC REVIEW
1366,41864579,Article,2016,380914200010,Capital Taxation under Political Constraints,10.1257/aer.20141081,1,2,2,USA,Stanford Univ,Dept Econ,"Scheuer, Florian",AMERICAN ECONOMIC REVIEW
1367,41864580,Article,2016,380914200011,Ostracism and Forgiveness,10.1257/aer.20130768,1,2,2,USA,Penn State Univ,411 Kern Bldg,"Ali, S. Nageeb",AMERICAN ECONOMIC REVIEW
1368,41864580,Article,2016,380914200011,Ostracism and Forgiveness,10.1257/aer.20130768,1,2,2,USA,Univ Michigan,611 Tappan Ave,"Miller, David A.",AMERICAN ECONOMIC REVIEW
1369,41864581,Article,2016,380914200012,Moderating Political Extremism: Single Round versus Runoff Elections under Plurality Rule,10.1257/aer.20131024,3,3,6,England,CEPR,,"Nannicini, Tommaso",AMERICAN ECONOMIC REVIEW
1370,41864581,Article,2016,380914200012,Moderating Political Extremism: Single Round versus Runoff Elections under Plurality Rule,10.1257/aer.20131024,3,3,6,Germany,IZA,,"Nannicini, Tommaso",AMERICAN ECONOMIC REVIEW
1371,41864581,Article,2016,380914200012,Moderating Political Extremism: Single Round versus Runoff Elections under Plurality Rule,10.1257/aer.20131024,3,3,6,Italy,Bocconi Univ,IGIER,"Nannicini, Tommaso",AMERICAN ECONOMIC REVIEW
1372,41864581,Article,2016,380914200012,Moderating Political Extremism: Single Round versus Runoff Elections under Plurality Rule,10.1257/aer.20131024,3,3,6,Italy,Univ Cattolica Sacro Cuore,Via Necchi 5,"Bordignon, Massimo",AMERICAN ECONOMIC REVIEW
1373,41864581,Article,2016,380914200012,Moderating Political Extremism: Single Round versus Runoff Elections under Plurality Rule,10.1257/aer.20131024,3,3,6,Germany,CESifo,,"Bordignon, Massimo",AMERICAN ECONOMIC REVIEW
1374,41864581,Article,2016,380914200012,Moderating Political Extremism: Single Round versus Runoff Elections under Plurality Rule,10.1257/aer.20131024,3,3,6,Germany,CESifo,,"Tabellini, Guido",AMERICAN ECONOMIC REVIEW
1375,41864581,Article,2016,380914200012,Moderating Political Extremism: Single Round versus Runoff Elections under Plurality Rule,10.1257/aer.20131024,3,3,6,Italy,Bocconi Univ,IGIER,"Tabellini, Guido",AMERICAN ECONOMIC REVIEW
1376,41864581,Article,2016,380914200012,Moderating Political Extremism: Single Round versus Runoff Elections under Plurality Rule,10.1257/aer.20131024,3,3,6,England,CEPR,CIFAR,"Tabellini, Guido",AMERICAN ECONOMIC REVIEW
1377,41864582,Article,2016,380914200013,Monitoring Corruptible Politicians,10.1257/aer.20130874,2,3,4,USA,Univ Puerto Rico Rio Piedras,Dept Polit Sci,"Fuertes, Luis R. Camara",AMERICAN ECONOMIC REVIEW
1378,41864582,Article,2016,380914200013,Monitoring Corruptible Politicians,10.1257/aer.20130874,2,3,4,USA,Cornerstone Res,599 Lexington Ave,"Schwabe, Rainer",AMERICAN ECONOMIC REVIEW
